timestamp,exchange,open_price,base_strike,expiry_1_date,expiry_2_date,expiry_3_date,expiry_4_date,expiry_5_date,total_oi_call_all_expiries,total_oi_put_all_expiries,total_oi_change_call_all_expiries,total_oi_change_put_all_expiries,total_volume_call_all_expiries,total_volume_put_all_expiries,avg_iv_call_all_expiries,avg_iv_put_all_expiries,created_at,pc_oi_ratio,pc_volume_ratio,oi_change_diff_put_call,pc_oi_change_ratio,total_oi_all,total_oi_change_all,total_volume_all,iv_skew,iv_diff_put_call,sentiment_score_oi_change,oi_change_diff_ma5,oi_change_diff_ma15,oi_change_diff_ma30,total_oi_change_ma5,volume_ma5,trend_direction,is_turning_point,is_volume_spike,sentiment_label,prediction_signal,prev_oi_change_diff,prev_total_oi_change,prev_volume,oi_change_diff_std30
2025-12-16 10:43:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1728090,1481755,21750,17175,17025,32925,11.78,11.032499999999999,2025-12-20 01:06:33,0.8574524474998408,1.933920704845815,-4575,0.7896551724137931,3209845,38925,49950,0.9365449915110357,-0.7475000000000005,27.125,-10665,-2068.6666666666665,-10454.166666666666,18825,65349,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-28275,16725,65175,32060.87
2025-12-16 10:40:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1706340,1464580,22500,-5775,26400,38775,11.7275,11.11,2025-12-20 01:06:30,0.8583166309176365,1.46875,-28275,-0.25666666666666665,3170920,16725,65175,0.947345981667022,-0.6174999999999997,0,-9750,-1772.3333333333333,-10306,11066,65780,BULLISH_CONTINUE,f,f,BULLISH,NEUTRAL_PREDICT,-8250,27150,50765,32099.22
2025-12-16 10:37:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1683840,1470355,17700,9450,19950,30815,11.84,11.01,2025-12-20 01:06:27,0.8732153886354999,1.5446115288220552,-8250,0.5338983050847458,3154195,27150,50765,0.9298986486486487,-0.8300000000000001,8.75,6090,-121.66666666666667,-8738.333333333334,12986,82505,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,1125,1125,110165,32338.92
2025-12-16 10:35:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1666140,1460905,0,1125,48075,62090,11.674999999999999,11.095,2025-12-20 01:06:25,0.8768200751437454,1.2915236609464378,1125,,3127045,1125,110165,0.9503211991434691,-0.5799999999999983,55.625,7753,419.6666666666667,-7683.666666666667,7543,82670,BEARISH_TURN,f,t,NEUTRAL,BEARISH_PREDICT,-13350,10200,50690,32867.02
2025-12-16 10:34:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1666140,1459780,11775,-1575,23325,27365,11.635,11.1325,2025-12-20 01:06:23,0.8761448617763213,1.1732047159699892,-13350,-0.1337579617834395,3125920,10200,50690,0.9568113450795015,-0.5024999999999995,0,7721,-1700.3333333333333,-7710.333333333333,7511,72110,NEUTRAL,f,f,NEUTRAL,NEUTRAL_PREDICT,0,130,52105,32859.95
2025-12-16 10:33:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1654365,1461355,65,65,20165,31940,11.61,11.1675,2025-12-20 01:06:22,0.8833328799871855,1.5839325564096207,0,1,3115720,130,52105,0.9618863049095608,-0.442499999999999,50,16136,-801.6666666666666,-7263.166666666667,4196,73072,NEUTRAL,f,f,NEUTRAL,NEUTRAL_PREDICT,50925,26325,148800,32871.84
2025-12-16 10:31:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1654300,1461290,-12300,38625,57675,91125,11.620000000000001,11.120000000000001,2025-12-20 01:06:20,0.8833282959559935,1.5799739921976592,50925,3.1402439024390243,3115590,26325,148800,0.9569707401032702,-0.5,100,16110,-1021.6666666666666,-7428.166666666667,4196,89469,BEARISH_CONTINUE,t,t,STRONG_BEARISH,BEARISH_PREDICT,65,-65,51590,32846.54
2025-12-16 10:30:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1666600,1422665,-65,0,22415,29175,11.64,11.114999999999998,2025-12-20 01:06:19,0.853633145325813,1.3015837608744145,65,0,3089265,-65,51590,0.9548969072164947,-0.5250000000000021,50.325,4230,-4442.666666666667,-9199.333333333334,1886,73539,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,965,965,57365,30970.50
2025-12-16 10:29:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1666665,1422665,0,965,13425,43940,11.7425,11.065,2025-12-20 01:06:18,0.8535998535998536,3.272998137802607,965,,3089330,965,57365,0.9423035980413029,-0.6775000000000002,54.825,-718,-5088.666666666667,-9197.166666666666,7224,84311,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,28725,-6375,55500,30971.17
2025-12-16 10:28:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1666665,1421700,-17550,11175,21525,33975,11.780000000000001,11.017500000000002,2025-12-20 01:06:16,0.8530208530208531,1.578397212543554,28725,0.6367521367521367,3088365,-6375,55500,0.9352716468590833,-0.7624999999999993,100,-937,-5170.333333333333,-12042.166666666666,7057,97121,BEARISH_TURN,t,f,BEARISH,NEUTRAL_PREDICT,-130,130,134090,33796.71
2025-12-16 10:26:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1684215,1410525,130,0,83540,50550,11.5,11.275,2025-12-20 01:06:14,0.8374969941486093,0.6050993536030644,-130,0,3094740,130,134090,0.9804347826086957,-0.22499999999999964,49.35,-11677,-14825.666666666666,-13008.333333333334,16297,117401,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-8475,14775,69150,32995.90
2025-12-16 10:25:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1684085,1410525,11625,3150,36525,32625,11.63,11.1875,2025-12-20 01:06:13,0.8375616432662247,0.893223819301848,-8475,0.2709677419354839,3094610,14775,69150,0.9619518486672398,-0.4425000000000008,7.625,-11677,-22092,-17171.166666666668,16245,110726,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-24675,26625,105450,38699.96
2025-12-16 10:22:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1672460,1407375,25650,975,51300,54150,11.605,11.182500000000001,2025-12-20 01:06:10,0.8414999461870538,1.0555555555555556,-24675,0.038011695906432746,3079835,26625,105450,0.9635932787591556,-0.42249999999999943,0,-10685,-21514,-16916.833333333332,20653,112719,BULLISH_CONTINUE,f,f,BULLISH,NEUTRAL_PREDICT,-130,130,121415,38784.07
2025-12-16 10:20:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1646810,1406400,130,0,65915,55500,11.56,11.235,2025-12-20 01:06:08,0.8540147315112248,0.8419934764469392,-130,0,3053210,130,121415,0.9718858131487889,-0.32500000000000107,49.35,-5776,-21529,-16092.166666666666,15302,117037,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-24975,39825,156900,38876.33
2025-12-16 10:19:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1646680,1406400,32400,7425,97500,59400,11.642499999999998,11.1325,2025-12-20 01:06:07,0.8540821531809459,0.6092307692307692,-24975,0.22916666666666666,3053080,39825,156900,0.9561949753059912,-0.509999999999998,0,-11885,-20509,-19025.333333333332,15411,109284,BULLISH_CONTINUE,t,f,BULLISH,NEUTRAL_PREDICT,-130,-130,100715,40897.49
2025-12-16 10:17:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1614280,1398975,0,-130,64500,36215,11.809999999999999,11.0525,2025-12-20 01:06:05,0.8666247491141561,0.5614728682170542,-130,,3013255,-130,100715,0.9358594411515666,-0.7574999999999985,49.35,-6864,-18839.666666666668,-21252,7472,96082,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-3515,36815,79115,42997.16
2025-12-16 10:16:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1614280,1399105,20165,16650,39140,39975,11.87,11.065,2025-12-20 01:06:04,0.8667052803726739,1.0213336739908023,-3515,0.8256880733944955,3013385,36815,79115,0.9321819713563606,-0.8049999999999997,32.425,-7498,-18839.666666666668,-21252,12448,93129,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-130,-130,127040,42997.16
2025-12-16 10:14:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1594115,1382455,0,-130,28200,98840,11.95,11.012500000000001,2025-12-20 01:06:01,0.8672241337670118,3.504964539007092,-130,,2976570,-130,127040,0.9215481171548119,-0.9374999999999982,49.35,-6873,-17355,-23002.333333333332,5007,92555,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-30675,675,82650,43317.81
2025-12-16 10:13:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1594115,1382585,15675,-15000,36375,46275,12.024999999999999,10.992500000000001,2025-12-20 01:06:00,0.867305683717925,1.2721649484536082,-30675,-0.9569377990430622,2976700,675,82650,0.9141372141372144,-1.032499999999997,0,-8772,-15787,-26005.166666666668,2818,78168,BULLISH_TURN,f,f,BULLISH,NEUTRAL_PREDICT,130,130,90890,44775.47
2025-12-16 10:11:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1578440,1397585,0,130,40650,50240,11.9375,11.06,2025-12-20 01:05:58,0.8854216821672031,1.2359163591635915,130,,2976025,130,90890,0.9264921465968586,-0.8774999999999995,50.65,-2689,-13720.333333333334,-26202,2735,80937,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-3300,24750,85950,44809.68
2025-12-16 10:10:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1578440,1397455,14025,10725,27375,58575,11.975000000000001,11.01,2025-12-20 01:05:57,0.8853393223689212,2.1397260273972605,-3300,0.7647058823529411,2975895,24750,85950,0.9194154488517744,-0.9650000000000016,33.5,-25936,-13724.666666666666,-26282.166666666668,15728,101460,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-390,-390,76245,44763.07
2025-12-16 10:09:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1564415,1386730,0,-390,33515,42730,11.955,11.0275,2025-12-20 01:05:56,0.8864208026642547,1.274951514247352,-390,,2951145,-390,76245,0.9224173985780009,-0.9275000000000002,48.05,-47101,-13834.666666666666,-30619.666666666668,20161,138194,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-9625,-11075,55105,48599.43
2025-12-16 10:07:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1564415,1387120,-725,-10350,29840,25265,11.8375,11.0425,2025-12-20 01:05:54,0.8866700971289587,0.8466823056300268,-9625,-14.275862068965518,2951535,-11075,55105,0.9328405491024288,-0.7949999999999999,1.875,-46984,-13956,-34355.333333333336,20330,208401,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-260,260,96495,50466.98
2025-12-16 10:05:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1565140,1397470,260,0,48965,47530,11.86,10.905000000000001,2025-12-20 01:05:51,0.892872203125599,0.9706933523945676,-260,0,2962610,260,96495,0.9194772344013492,-0.9549999999999983,48.7,-50039,-13305.666666666666,-5589,20175,245005,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-116105,65095,193505,169834.74
2025-12-16 10:04:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1564880,1397470,90600,-25505,72750,120755,11.875,10.78,2025-12-20 01:05:50,0.8930205510965697,1.6598625429553264,-116105,-0.2815121412803532,2962350,65095,193505,0.9077894736842105,-1.0950000000000006,0,-46953,-18914,-5772.758620689655,29505,262821,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-109125,46915,269620,172837.86
2025-12-16 10:01:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1474280,1422975,78020,-31105,113670,155950,11.922500000000001,10.875,2025-12-20 01:05:47,0.9651999620153566,1.371953901645113,-109125,-0.39867982568572163,2897255,46915,269620,0.9121409100440343,-1.0475000000000012,0,-23719,-11191,-1832.3214285714287,16499,247786,BULLISH_TURN,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,195,455,427280,174677.90
2025-12-16 09:59:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1396260,1454080,130,325,198580,228700,12.056666666666667,10.952499999999999,2025-12-20 01:05:44,1.0414106255281967,1.1516769060328331,195,2.5,2850340,455,427280,0.9084185789328172,-1.1041666666666679,50.975,-1920,-12250.333333333334,2141.4814814814813,7142,219969,BEARISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,-24900,-11850,238125,176710.97
2025-12-16 09:58:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1396130,1453755,6525,-18375,104325,133800,12.176666666666668,10.9525,2025-12-20 01:05:43,1.0412748096523963,1.282530553558591,-24900,-2.8160919540229883,2849885,-11850,238125,0.8994661921708185,-1.224166666666667,0,1792,-12319.666666666666,2216.346153846154,15842,162889,BULLISH_TURN,t,f,BULLISH,NEUTRAL_PREDICT,15170,46910,185575,180210.10
2025-12-16 09:55:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1389605,1472130,15870,31040,91340,94235,12.069999999999999,11.0125,2025-12-20 01:05:40,1.0593873798669406,1.0316947668053427,15170,1.9558916194076874,2861735,46910,185575,0.9123860811930407,-1.0574999999999992,100,11450,-10655.333333333334,3301,16234,142445,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,65,65,118330,183839.52
2025-12-16 09:54:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1373735,1441090,0,65,66825,51505,12.006666666666668,11.1875,2025-12-20 01:05:38,1.0490305626631047,0.770744481855593,65,,2814825,65,118330,0.9317740144364242,-0.8191666666666677,50.325,8481,-17541.666666666668,2806.4583333333335,6917,149045,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-130,130,130535,187776.52
2025-12-16 09:53:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1373735,1441025,130,0,85610,44925,12.083333333333334,11.185,2025-12-20 01:05:37,1.0489832464048743,0.5247634622123584,-130,0,2814760,130,130535,0.9256551724137931,-0.8983333333333334,49.35,8481,-23664.333333333332,2925.6521739130435,6891,146482,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,18755,43955,141880,191995.82
2025-12-16 09:52:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1373605,1441025,12600,31355,51750,90130,12.113333333333332,11.1275,2025-12-20 01:05:36,1.049082523724069,1.7416425120772947,18755,2.4884920634920635,2814630,43955,141880,0.9186158503026969,-0.985833333333332,100,7517,-23664.333333333332,3064.5454545454545,12355,142291,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,23390,-9890,135905,196512.80
2025-12-16 09:49:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1361005,1409670,-16640,6750,67490,68415,12.050000000000002,11.149999999999999,2025-12-20 01:05:33,1.0357566651114434,1.013705734182842,23390,0.40564903846153844,2770675,-9890,135905,0.9253112033195018,-0.9000000000000039,100,3324,-28649.666666666668,2317.3809523809523,15598,134566,BEARISH_CONTINUE,t,f,BEARISH,NEUTRAL_PREDICT,325,325,218575,201333.68
2025-12-16 09:48:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1377645,1402920,0,325,124640,93935,11.93,11.1775,2025-12-20 01:05:32,1.0183465261369946,0.753650513478819,325,,2780565,325,218575,0.9369237217099748,-0.7524999999999995,51.625,-1328,-36223.333333333336,1263.75,17602,156290,BEARISH_CONTINUE,t,t,NEUTRAL,BEARISH_PREDICT,65,-65,105515,206504.59
2025-12-16 09:47:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1377645,1402595,-65,0,76865,28650,11.979999999999999,11.175,2025-12-20 01:05:31,1.0181106163053617,0.37273141221622325,65,0,2780240,-65,105515,0.9328046744574292,-0.8049999999999979,50.325,-18270,-38683.666666666664,1313.157894736842,37744,146291,BEARISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,-4950,27450,109580,212163.17
2025-12-16 09:46:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1377710,1402595,16200,11250,69975,39605,12.176666666666668,11.110000000000001,2025-12-20 01:05:30,1.0180625821108942,0.5659878528045731,-4950,0.6944444444444444,2780305,27450,109580,0.9124007664932932,-1.0666666666666664,25.25,-18335,-38839.666666666664,1382.5,37809,154586,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-2210,60170,103255,218313.88
2025-12-16 09:43:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1361510,1391345,31190,28980,65615,37640,12.203333333333333,11.067499999999999,2025-12-20 01:05:27,1.0219131699363206,0.5736493179913129,-2210,0.9291439563962809,2752855,60170,103255,0.9069243376126741,-1.1358333333333341,38.95,-42348,-47404.666666666664,1755,62036,160862,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,130,130,244525,225026.90
2025-12-16 09:41:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1330320,1362365,0,130,150140,94385,12.229999999999999,11.005,2025-12-20 01:05:25,1.0240881893078357,0.628646596509924,130,,2692685,130,244525,0.8998364677023714,-1.2249999999999979,50.65,-42075,-54754.666666666664,2002.8125,50171,181108,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-84385,101035,168580,232404.39
2025-12-16 09:40:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1330320,1362235,92710,8325,114130,54450,12.273333333333333,10.98,2025-12-20 01:05:24,1.0239904684587167,0.4770875317620258,-84385,0.08979613849638658,2692555,101035,168580,0.8946224877783814,-1.293333333333333,0,-42088,2127.6666666666665,2127.6666666666665,50158,165606,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-260,260,146990,240560.84
2025-12-16 09:38:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1237610,1353910,260,0,89540,57450,12.46,10.892500000000002,2025-12-20 01:05:21,1.093971444962468,0.6416126870672325,-260,0,2591520,260,146990,0.8741974317817015,-1.567499999999999,48.7,-42836,8307.142857142857,8307.142857142857,31586,182935,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-125015,148585,140960,248403.24
2025-12-16 09:37:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1237350,1353910,136800,11785,78215,62745,12.426666666666668,10.8875,2025-12-20 01:05:20,1.0942013173313938,0.8022118519465575,-125015,0.08614766081871345,2591260,148585,140960,0.8761400214592273,-1.5391666666666683,0,-61139,8966.153846153846,8966.153846153846,50393,196335,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-845,845,204485,258533.55
2025-12-16 09:36:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1100550,1342125,845,0,127235,77250,12.486666666666666,10.762500000000001,2025-12-20 01:05:19,1.2195038844214257,0.6071442606201124,-845,0,2442675,845,204485,0.8619193806727177,-1.7241666666666653,45.775,-36162,20131.25,20131.25,20702,204300,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,65,65,167015,266735.88
2025-12-16 09:35:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1099705,1342125,0,65,107400,59615,12.533333333333331,10.870000000000001,2025-12-20 01:05:18,1.2204409364329525,0.5550744878957169,65,,2441830,65,167015,0.8672872340425534,-1.6633333333333304,50.325,-47198,22038.18181818182,22038.18181818182,35638,180122,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-88125,8175,255225,279669.15
2025-12-16 09:34:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1099705,1342060,48150,-39975,185850,69375,12.436666666666667,10.915000000000001,2025-12-20 01:05:17,1.220381829672503,0.3732849071832123,-88125,-0.8302180685358256,2441765,8175,255225,0.8776467435004021,-1.5216666666666665,0,-65254,24235.5,24235.5,64190,198453,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-91775,94295,213990,294697.06
2025-12-16 09:31:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,1051555,1382035,93035,1260,100600,113390,12.236666666666666,11.014999999999999,2025-12-20 01:05:13,1.3142774272387083,1.1271371769383698,-91775,0.013543290159617348,2433590,94295,213990,0.9001634432034867,-1.2216666666666676,0,-54945,36720,36720,81503,184411,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-130,130,180785,309755.86
2025-12-16 09:29:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,958520,1380775,130,0,66665,114120,12.243333333333334,11.110000000000001,2025-12-20 01:05:11,1.440528105829821,1.7118427960699016,-130,0,2339295,130,180785,0.907432616389872,-1.1333333333333329,49.35,-37045,52781.875,52781.875,62943,185922,BULLISH_CONTINUE,f,t,NEUTRAL,BULLISH_PREDICT,-56025,75525,83595,327111.76
2025-12-16 09:28:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,958390,1380775,65775,9750,46425,37170,12.256666666666666,11.059999999999999,2025-12-20 01:05:10,1.440723505044919,0.8006462035541195,-56025,0.14823261117445838,2339165,75525,83595,0.9023660592874626,-1.1966666666666672,0,-63704,60340.71428571428,60340.71428571428,89722,176311,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-90215,142825,258670,352565.62
2025-12-16 09:25:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,892615,1371025,116520,26305,115330,143340,12.046666666666667,11.135000000000002,2025-12-20 01:05:07,1.5359645535869328,1.242868290991069,-90215,0.22575523515276347,2263640,142825,258670,0.924322080796901,-0.9116666666666653,0,-74991,79735,79735,72975,223534,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-36580,94740,185015,382103.99
2025-12-16 09:22:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,776095,1344720,65660,29080,75965,109050,11.983333333333333,11.045,2025-12-20 01:05:04,1.7326744792841082,1.4355295201737643,-36580,0.442887602802315,2120815,94740,185015,0.9216968011126565,-0.9383333333333326,0,113725,113725,113725,424163,279661,BULLISH_CONTINUE,f,f,BULLISH,NEUTRAL_PREDICT,-2275,1495,221545,416940.55
2025-12-16 09:20:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,710435,1315640,1885,-390,85180,136365,12.090000000000002,11.136666666666665,2025-12-20 01:05:02,1.85187948228902,1.6009039680676216,-2275,-0.20689655172413793,2026075,1495,221545,0.9211469534050176,-0.9533333333333367,38.625,151301.25,151301.25,151301.25,506518.75,303322.5,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-133425,134025,132730,471564.14
2025-12-16 09:19:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,708550,1316030,133725,300,68905,63825,11.926666666666668,11.256666666666668,2025-12-20 01:05:01,1.8573565732834663,0.9262753065815252,-133425,0.002243409983174425,2024580,134025,132730,0.9438233650083846,-0.6699999999999999,0,202493.33333333334,202493.33333333334,202493.33333333334,674860,330581.6666666667,BULLISH_CONTINUE,t,f,STRONG_BULLISH,NEUTRAL_PREDICT,-112460,-8210,319710,563768.86
2025-12-16 09:16:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,574825,1315730,52125,-60335,105810,213900,12.149999999999999,11.033333333333333,2025-12-20 01:04:57,2.2889227156090985,2.0215480578395235,-112460,-1.157505995203837,1890555,-8210,319710,0.908093278463649,-1.1166666666666654,0,370452.5,370452.5,370452.5,945277.5,429507.5,BULLISH_TURN,t,f,STRONG_BULLISH,NEUTRAL_PREDICT,853365,1898765,539305,682941.41
2025-12-16 09:15:00,NSE,25951.5,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,522700,1376065,522700,1376065,147975,391330,12.193333333333333,10.853333333333333,2025-12-20 01:04:56,2.632609527453606,2.6445683392464945,853365,2.632609527453606,1898765,1898765,539305,0.8901038819026791,-1.3399999999999999,100,853365,853365,853365,1898765,539305,,f,f,STRONG_BEARISH,NEUTRAL_PREDICT,,,,0.00
2025-12-15 15:30:00,NSE,25930.05,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,524140,1379965,-6450,-14250,13050,38700,11.9175,11.715,2025-12-20 08:10:43,2.63281756782539,2.9655172413793105,-7800,-2.2093023255813953,1904105,-20700,51750,0.9830081812460667,-0.20250000000000057,11,-5284,-3312.3333333333335,-490.5,-12476,39338,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-7800,-20700,51750,7057.52
2025-12-15 15:29:00,NSE,25930.05,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,524140,1379965,-6450,-14250,13050,38700,11.9175,11.715,2025-12-20 08:10:42,2.63281756782539,2.9655172413793105,-7800,-2.2093023255813953,1904105,-20700,51750,0.9830081812460667,-0.20250000000000057,11,-3685,-2577.3333333333335,-208,-8297,35181,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,130,-130,39850,6923.18
2025-12-15 15:28:00,NSE,25930.05,25950,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,530590,1394215,-130,0,5810,34040,11.570000000000002,11.9575,2025-12-20 08:10:41,2.627669198439473,5.8588640275387265,130,0,1924805,-130,39850,1.0334917891097664,0.3874999999999975,50.65,-1420,-2002.3333333333333,82,-4862,28671,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,3975,-3975,33925,6774.83
