time,open,high,low,close,EMA 7,RSI
2025-12-10T12:39:00+05:30,84437.02,84457.8,84421.29,84450.89,84508.0972966491,27.1040571479422
2025-12-10T12:42:00+05:30,84451.58,84454.91,84412.39,84450.72,84493.75297248682,27.083038932704753
2025-12-10T12:45:00+05:30,84449.96,84480.73,84408.51,84471.52,84488.19472936512,34.35006976652869
2025-12-10T12:48:00+05:30,84471.7,84503.02,84455.05,84483.22,84486.95104702385,38.38019096501952
2025-12-10T12:51:00+05:30,84482.77,84516.64,84454.7,84482.19,84485.76078526789,38.13972173610303
2025-12-10T12:54:00+05:30,84480.45,84535.16,84468.89,84515.71,84493.24808895092,50.027418962831256
2025-12-10T12:57:00+05:30,84518.97,84528.2,84477.65,84493.78,84493.38106671319,43.628102313373766
2025-12-10T13:00:00+05:30,84488.66,84515.75,84475.73,84477.6,84489.4358000349,39.30083291869896
2025-12-10T13:03:00+05:30,84480.99,84529.08,84480.99,84483.05,84487.83935002617,41.577969256673846
2025-12-10T13:06:00+05:30,84484.98,84527.68,84464.37,84491.83,84488.83701251962,45.425986415426856
2025-12-10T13:09:00+05:30,84491.71,84536.57,84487.44,84506.53,84493.26025938972,51.646901441843035
2025-12-10T13:12:00+05:30,84507.5,84573.89,84495.77,84497.14,84494.2301945423,47.60302417937747
2025-12-10T13:15:00+05:30,84498.78,84544.64,84497.6,84542.46,84506.28764590672,63.63554662987872
2025-12-10T13:18:00+05:30,84544.27,84609.42,84523.88,84557.39,84519.06323443004,67.46205329948916
2025-12-10T13:21:00+05:30,84560.17,84626.6,84556.85,84620.31,84544.37492582253,78.55635068542463
2025-12-10T13:24:00+05:30,84620.95,84631.05,84560.06,84568.12,84550.31119436689,59.06691309048277
2025-12-10T13:27:00+05:30,84567.56,84655.2,84567.56,84640.16,84572.77339577518,70.75229666133512
2025-12-10T13:30:00+05:30,84640.77,84643.26,84598.68,84599.87,84579.54754683138,59.64274676191466
2025-12-10T13:33:00+05:30,84598.94,84634.4,84598.94,84629.57,84592.05316012354,64.44419653938348
2025-12-10T13:36:00+05:30,84628.85,84684.25,84628.85,84644.04,84605.04987009265,66.69636707814308
2025-12-10T13:39:00+05:30,84643.14,84665.06,84618.36,84638.58,84613.4324025695,64.88702963372808
2025-12-10T13:42:00+05:30,84638.28,84650.98,84616.54,84620.55,84615.21180192713,58.74722409545198
2025-12-10T13:45:00+05:30,84620.14,84622.72,84575.46,84575.46,84605.27385144535,46.0374167567309
2025-12-10T13:48:00+05:30,84578.44,84608.44,84527.85,84531.35,84586.79288858402,36.92092401229541
2025-12-10T13:51:00+05:30,84536.94,84623.6,84515.95,84572.14,84583.12966643802,48.024838924163056
2025-12-10T13:54:00+05:30,84579.13,84594.15,84506.14,84508.66,84564.51224982852,36.3931972268109
2025-12-10T13:57:00+05:30,84509.15,84539.63,84495.59,84497.35,84547.72168737139,34.64883676515288
2025-12-10T14:00:00+05:30,84498.33,84527.23,84458.9,84465.46,84527.15626552855,29.92975137019954
2025-12-10T14:03:00+05:30,84464.02,84464.61,84382.97,84406.31,84496.9446991464,23.11669551675317
2025-12-10T14:06:00+05:30,84401.05,84434.19,84362.77,84401.2,84473.0085243598,22.598222614016862
2025-12-10T14:09:00+05:30,84401.11,84428.42,84377.49,84426.22,84461.31139326985,31.3886406617015
2025-12-10T14:12:00+05:30,84427.25,84427.82,84379.09,84399.09,84445.75604495239,27.445525790890613
2025-12-10T14:15:00+05:30,84398.78,84444.87,84378.23,84415.57,84438.2095337143,33.376782572133024
2025-12-10T14:18:00+05:30,84415.98,84423.82,84358.17,84359.89,84418.62965028573,25.242720325263406
2025-12-10T14:21:00+05:30,84359.49,84396.52,84348.97,84378.69,84408.64473771429,31.790764714264327
2025-12-10T14:24:00+05:30,84370.86,84379.18,84344.77,84360.11,84396.51105328572,28.874620118124227
2025-12-10T14:27:00+05:30,84360.57,84366.79,84313.62,84323.18,84378.17828996429,23.809990509267564
2025-12-10T14:30:00+05:30,84323.08,84430.3,84323.08,84409.85,84386.09621747321,48.52897041771388
2025-12-10T14:33:00+05:30,84407.08,84494.05,84407.08,84415.54,84393.4571631049,49.77700153602622
2025-12-10T14:36:00+05:30,84415.23,84420.43,84380.75,84402.7,84395.76787232868,46.79013120797214
2025-12-10T14:39:00+05:30,84400.51,84419.01,84370.3,84394.31,84395.4034042465,44.74340209929884
2025-12-10T14:42:00+05:30,84398.62,84416.48,84340.52,84402.87,84397.27005318488,47.47807466958134
2025-12-10T14:45:00+05:30,84403.1,84406.23,84384.24,84392.78,84396.14753988865,44.452671551868605
2025-12-10T14:48:00+05:30,84392.1,84460.42,84380.3,84459.48,84411.9806549165,62.75593933568389
2025-12-10T14:51:00+05:30,84455.04,84456.55,84358.1,84378.68,84403.65549118737,42.81662546590078
2025-12-10T14:54:00+05:30,84377.62,84378.89,84341.56,84344.58,84388.88661839053,37.0245412335982
2025-12-10T14:57:00+05:30,84347.57,84390.56,84340.77,84384.41,84387.7674637929,46.82664342988607
2025-12-10T15:00:00+05:30,84391.99,84444.97,84370.82,84437.02,84400.08059784467,57.113320256898675
2025-12-10T15:03:00+05:30,84437.14,84445.22,84368.75,84401.41,84400.41294838351,49.54451905606366
2025-12-10T15:06:00+05:30,84393.39,84441.94,84392.18,84426.12,84406.83971128764,54.43313989603781
2025-12-10T15:09:00+05:30,84420.66,84421.81,84387.77,84388.67,84402.29728346573,46.4716873243852
2025-12-10T15:12:00+05:30,84389.6,84407.63,84388.18,84399.16,84401.5129625993,48.9134634424692
2025-12-10T15:15:00+05:30,84399.45,84413.1,84378.61,84385.34,84397.46972194947,45.70866880095909
2025-12-10T15:18:00+05:30,84383.35,84402.63,84369.09,84385.52,84394.4822914621,45.762667259952416
2025-12-10T15:21:00+05:30,84384.51,84393.72,84375.39,84383.96,84391.85171859658,45.30703402918589
2025-12-10T15:24:00+05:30,84383.93,84399.06,84361.45,84361.45,84384.25128894743,38.803202048202124
2025-12-10T15:27:00+05:30,84359.67,84390.94,84346.46,84376.7,84382.36346671058,45.03909555495013
2025-12-11T09:15:00+05:30,84471.25,84540.57,84301.62,84355.27,84375.59010003293,38.5919709076586
2025-12-11T09:18:00+05:30,84357,84469.76,84339.71,84467.11,84398.4700750247,67.18888504927216
2025-12-11T09:21:00+05:30,84461.48,84532.32,84433.08,84462.94,84414.58755626853,65.8548493263752
2025-12-11T09:24:00+05:30,84466.64,84483.36,84401.76,84421.11,84416.2181672014,53.4378281175311
2025-12-11T09:27:00+05:30,84419.62,84534.92,84419.62,84532.52,84445.29362540104,70.63963860525841
2025-12-11T09:30:00+05:30,84531.93,84538.18,84435.34,84502.83,84459.67771905079,63.36181761662861
2025-12-11T09:33:00+05:30,84502.53,84507.66,84430.02,84457.9,84459.2332892881,53.61026316514318
2025-12-11T09:36:00+05:30,84451.62,84455.75,84271.92,84303.14,84420.20996696607,33.124135707474494
2025-12-11T09:39:00+05:30,84295.86,84322.79,84166.11,84198.42,84364.76247522455,25.447448062163375
2025-12-11T09:42:00+05:30,84194.46,84269.34,84160.65,84240.94,84333.8068564184,32.82247676038874
2025-12-11T09:45:00+05:30,84237.91,84237.91,84150.19,84204.5,84301.48014231381,29.868255864060885
2025-12-11T09:48:00+05:30,84205.23,84313.48,84201.93,84272.67,84294.27760673536,41.38305821665597
2025-12-11T09:51:00+05:30,84274.17,84280.08,84200.54,84232.06,84278.72320505152,37.14445885018572
2025-12-11T09:54:00+05:30,84228.49,84289.97,84205.84,84242.85,84269.75490378863,39.07867226757159
2025-12-11T09:57:00+05:30,84241.79,84274.82,84158.85,84221.52,84257.69617784148,36.48903241722077
2025-12-11T10:00:00+05:30,84221.22,84267.65,84213.14,84225.06,84249.53713338112,37.29361482371291
2025-12-11T10:03:00+05:30,84224.3,84350.12,84223.21,84350.12,84274.68285003584,58.80369467974866
2025-12-11T10:06:00+05:30,84362.39,84425.53,84355.26,84415.6,84309.91213752687,65.94052324561586
2025-12-11T10:09:00+05:30,84418.49,84429.05,84378.4,84379.02,84327.18910314515,59.25059399273252
2025-12-11T10:12:00+05:30,84377.71,84500.21,84375.84,84500.21,84370.44432735887,70.72890483626313
2025-12-11T10:15:00+05:30,84507.69,84569.44,84507.69,84566.99,84419.58074551915,75.21678071924552
2025-12-11T10:18:00+05:30,84568.82,84570.7,84495.32,84521.82,84445.14055913937,67.09848201827083
2025-12-11T10:21:00+05:30,84506.65,84533.19,84435.53,84509.78,84461.30041935452,64.91952431621273
2025-12-11T10:24:00+05:30,84519.93,84547,84498.59,84508.8,84473.17531451589,64.71994266704854
2025-12-11T10:27:00+05:30,84508.75,84549.56,84490.8,84514.22,84483.43648588692,65.40616366775933
2025-12-11T10:30:00+05:30,84507.3,84610.33,84460.26,84580.76,84507.7673644152,72.943754424972
2025-12-11T10:33:00+05:30,84582.18,84614.47,84551.55,84551.55,84518.7130233114,65.62103409235814
2025-12-11T10:36:00+05:30,84551.54,84599.33,84537.31,84587.35,84535.87226748356,69.93645172531883
2025-12-11T10:39:00+05:30,84587.97,84626.64,84562.25,84585.15,84548.19170061266,69.31267505668686
2025-12-11T10:42:00+05:30,84586.66,84598.66,84550.17,84576.19,84555.1912754595,66.4946530821646
2025-12-11T10:45:00+05:30,84575.88,84628.16,84545.2,84627.68,84573.31345659462,73.67131587842363
2025-12-11T10:48:00+05:30,84614.13,84614.13,84558.7,84576.61,84574.13759244597,59.03834921768578
2025-12-11T10:51:00+05:30,84577.05,84626.13,84533.04,84538.5,84565.22819433449,50.33435926219923
2025-12-11T10:54:00+05:30,84536.72,84567.6,84490.07,84510.72,84551.60114575087,44.72659102780443
2025-12-11T10:57:00+05:30,84513.83,84524.56,84463.91,84463.91,84529.67835931315,36.690689986726326
2025-12-11T11:00:00+05:30,84463.27,84473.61,84435.62,84455.4,84511.10876948487,35.343837023565996
2025-12-11T11:03:00+05:30,84453.87,84457.14,84351.66,84359.15,84473.11907711365,23.81057501275069
2025-12-11T11:06:00+05:30,84359.31,84416.6,84353.34,84354.08,84443.35930783523,23.342474236444517
2025-12-11T11:09:00+05:30,84354.11,84468.51,84352.05,84447.24,84444.32948087642,46.070590894348335
2025-12-11T11:12:00+05:30,84447.83,84495.44,84428.5,84449.85,84445.70961065732,46.58820209604913
2025-12-11T11:15:00+05:30,84454.82,84499.18,84432.39,84491.45,84457.144707993,54.67719410362433
2025-12-11T11:18:00+05:30,84494.73,84546.46,84493.61,84525.04,84474.11853099475,60.33591315639215
2025-12-11T11:21:00+05:30,84524.51,84561.02,84513.07,84513.07,84483.85639824606,57.358558903271536
2025-12-11T11:24:00+05:30,84515.9,84588.92,84515.58,84535.88,84496.86229868454,61.57412857125518
2025-12-11T11:27:00+05:30,84536.16,84569.16,84527.76,84560.78,84512.84172401341,65.87114458713883
2025-12-11T11:30:00+05:30,84560.89,84589.37,84557.03,84575.52,84528.51129301006,68.31796054178196
2025-12-11T11:33:00+05:30,84578.76,84598.46,84531.99,84564.9,84537.60846975754,64.43489662598348
2025-12-11T11:36:00+05:30,84564.55,84590.14,84521.92,84590.14,84550.74135231816,69.27681540179296
2025-12-11T11:39:00+05:30,84592.03,84604.98,84555.96,84576.12,84557.08601423862,63.66029282366009
2025-12-11T11:42:00+05:30,84576.71,84608.42,84576.68,84604.78,84569.00951067897,69.5482746399942
2025-12-11T11:45:00+05:30,84603.89,84603.89,84559.9,84572.76,84569.94713300922,57.42135719812486
2025-12-11T11:48:00+05:30,84572.29,84628.45,84571.58,84579.27,84572.27784975691,59.1124281569972
2025-12-11T11:51:00+05:30,84576.84,84655.23,84575.73,84622.77,84584.90088731768,68.77898982809991
2025-12-11T11:54:00+05:30,84629.67,84655.88,84609.76,84638.61,84598.32816548826,71.62853280314968
2025-12-11T11:57:00+05:30,84631.52,84668.56,84601.32,84642.67,84609.41362411619,72.38229354705342
2025-12-11T12:00:00+05:30,84649.44,84715.37,84649.44,84681.13,84627.34271808714,78.65079201688911
2025-12-11T12:03:00+05:30,84681.31,84812.13,84680.4,84782.89,84666.22953856536,87.44631597967481
2025-12-11T12:06:00+05:30,84782.18,84788.84,84703.98,84731.42,84682.52715392402,70.3447621055447
2025-12-11T12:09:00+05:30,84732.47,84779.37,84732.35,84742.83,84697.60286544301,71.77248826662412
2025-12-11T12:12:00+05:30,84741.83,84789.76,84735.22,84765.93,84714.68464908225,74.65462959343435
2025-12-11T12:15:00+05:30,84765.96,84766.06,84721.95,84721.95,84716.50098681169,60.85340574168444
2025-12-11T12:18:00+05:30,84721.71,84789.4,84721.71,84768.94,84729.61074010876,68.18488159524148
2025-12-11T12:21:00+05:30,84771.34,84825.79,84763.81,84793.66,84745.62305508158,71.46483465462867
2025-12-11T12:24:00+05:30,84797.63,84821.43,84770.19,84792.71,84757.39479131119,71.13602421191338
2025-12-11T12:27:00+05:30,84794.05,84898.19,84792.08,84870.75,84785.7335934834,79.96884819314306
2025-12-11T12:30:00+05:30,84865.81,84895.51,84826.33,84857.52,84803.68019511255,75.40498264237395
2025-12-11T12:33:00+05:30,84857.15,84861.75,84794.77,84837.77,84812.20264633442,68.58768592284721
2025-12-11T12:36:00+05:30,84837.05,84839.84,84794.72,84827.92,84816.13198475081,65.15993905885699
2025-12-11T12:39:00+05:30,84829.28,84829.28,84758.47,84770.75,84804.78648856311,48.68464001741472
2025-12-11T12:42:00+05:30,84768.04,84829.56,84766.42,84826.44,84810.19986642234,60.138709366688026
2025-12-11T12:45:00+05:30,84825.55,84838,84810.72,84819.53,84812.53239981676,58.256346729816464
2025-12-11T12:48:00+05:30,84818.41,84835.32,84802.85,84811.38,84812.24429986256,55.85084703873848
2025-12-11T12:51:00+05:30,84812.35,84816.6,84762.32,84813.4,84812.53322489692,56.37176609162058
2025-12-11T12:54:00+05:30,84814.61,84816.77,84789.21,84792.91,84807.6274186727,49.46488123755148
2025-12-11T12:57:00+05:30,84792.14,84803.05,84748.86,84768.49,84797.84306400453,42.2646231101219
2025-12-11T13:00:00+05:30,84768.74,84784.25,84721.31,84772.98,84791.6272980034,44.012807572599854
2025-12-11T13:03:00+05:30,84774.96,84780.56,84690.47,84706.75,84770.40797350254,28.9353253646929
2025-12-11T13:06:00+05:30,84706.5,84737.7,84642.93,84652.28,84740.8759801269,21.777176419232305
2025-12-11T13:09:00+05:30,84653.31,84696.86,84641.27,84688.25,84727.71948509518,34.299160121841965
2025-12-11T13:12:00+05:30,84678.85,84690.44,84618.73,84690.44,84718.39961382138,35.03783041465013
2025-12-11T13:15:00+05:30,84685.67,84723.19,84669.85,84711.67,84716.71721036604,42.36623401923703
2025-12-11T13:18:00+05:30,84710.43,84731.7,84677.48,84726.81,84719.24040777453,47.3114761516826
2025-12-11T13:21:00+05:30,84727.01,84736.51,84669.17,84672.93,84707.6628058309,34.88394930204217
2025-12-11T13:24:00+05:30,84674.78,84720.69,84650.76,84668.64,84697.90710437318,34.05304565170074
2025-12-11T13:27:00+05:30,84661.66,84709.73,84651.09,84667.1,84690.20532827989,33.716704230616756
2025-12-11T13:30:00+05:30,84676.1,84768.38,84676.1,84737.48,84702.02399620991,56.581748806235595
2025-12-11T13:33:00+05:30,84736.98,84771.71,84728.11,84751.27,84714.33549715744,59.75525216126387
2025-12-11T13:36:00+05:30,84750.76,84776.03,84718.8,84739.16,84720.54162286808,55.59224182373167
2025-12-11T13:39:00+05:30,84742.56,84776.86,84735.73,84774.39,84734.00371715106,64.08458577317771
2025-12-11T13:42:00+05:30,84774.79,84777.21,84729.98,84744.04,84736.51278786329,53.75305407972507
2025-12-11T13:45:00+05:30,84742.46,84763.26,84703.18,84762.38,84742.97959089748,58.472922823246016
2025-12-11T13:48:00+05:30,84763.95,84806.12,84747.85,84774.64,84750.8946931731,61.53457158292083
2025-12-11T13:51:00+05:30,84775.02,84793.97,84741.03,84761.62,84753.57601987982,56.384089548341365
2025-12-11T13:54:00+05:30,84755.03,84804.7,84746.37,84789.86,84762.64701490986,64.00738271532742
2025-12-11T13:57:00+05:30,84790.11,84827.02,84765.41,84795.18,84770.7802611824,65.33886144525317
2025-12-11T14:00:00+05:30,84802.16,84802.16,84754.2,84762.85,84768.79769588681,51.76266052071039
2025-12-11T14:03:00+05:30,84763.42,84763.42,84678.61,84705.4,84752.94827191511,36.1783756997652
2025-12-11T14:06:00+05:30,84709.69,84746.21,84658.17,84716.08,84743.73120393633,40.09034226501977
2025-12-11T14:09:00+05:30,84716.36,84745.47,84704.85,84735.4,84741.64840295224,46.95269818470184
2025-12-11T14:12:00+05:30,84735.67,84741.07,84680.19,84697.07,84730.50380221418,37.11301483279872
2025-12-11T14:15:00+05:30,84706.75,84753.35,84695.38,84747.23,84734.68535166064,52.356644982394265
2025-12-11T14:18:00+05:30,84744.25,84800.26,84725.13,84786.21,84747.56651374548,60.94054910825817
2025-12-11T14:21:00+05:30,84787.7,84804.55,84782.78,84782.78,84756.3698853091,59.833852539745585
2025-12-11T14:24:00+05:30,84782.97,84812.43,84760.71,84807.09,84769.04991398183,65.07783246131646
2025-12-11T14:27:00+05:30,84808.8,84888.34,84808.8,84875.45,84795.64993548638,75.55011831930102
2025-12-11T14:30:00+05:30,84869.05,84906.93,84847.24,84869.76,84814.17745161479,73.41232231206517
2025-12-11T14:33:00+05:30,84869.53,84882.92,84850.56,84860.71,84825.81058871109,69.74998506284552
2025-12-11T14:36:00+05:30,84858.38,84877.36,84818.91,84839.84,84829.31794153331,61.496113600953365
2025-12-11T14:39:00+05:30,84834.45,84843.48,84788.34,84802.24,84822.54845614999,49.24698001106712
2025-12-11T14:42:00+05:30,84799.65,84828.71,84767.28,84787.33,84813.7438421125,45.0917823220538
2025-12-11T14:45:00+05:30,84784.32,84789.3,84734.3,84734.77,84794.00038158437,33.47556941741978
2025-12-11T14:48:00+05:30,84729.43,84778.84,84647.55,84665.69,84761.92278618828,23.996607608995618
2025-12-11T14:51:00+05:30,84654.67,84768.23,84647.54,84727.46,84753.30708964121,41.32807085805868
2025-12-11T14:54:00+05:30,84730.86,84756.05,84703.32,84734.15,84748.51781723091,42.971273898389434
2025-12-11T14:57:00+05:30,84730.7,84765.92,84715.37,84747.28,84748.20836292318,46.40800969032432
2025-12-11T15:00:00+05:30,84748.54,84846.75,84748.54,84843.01,84771.90877219239,64.56973211569546
2025-12-11T15:03:00+05:30,84843.65,84860.75,84778.95,84830.41,84786.53407914429,61.375814623792905
2025-12-11T15:06:00+05:30,84831.65,84877.24,84805.58,84835.14,84798.68555935821,62.19481381842458
2025-12-11T15:09:00+05:30,84830.57,84869.77,84797.82,84837.37,84808.35666951866,62.63065686123787
2025-12-11T15:12:00+05:30,84833.34,84844.83,84781.88,84806.68,84807.93750213899,52.84820360733607
2025-12-11T15:15:00+05:30,84806.34,84850.02,84804.3,84806.85,84807.66562660424,52.895750236014
2025-12-11T15:18:00+05:30,84792.82,84859.09,84775.85,84802.15,84806.28671995318,51.2295107584493
2025-12-11T15:21:00+05:30,84815.68,84826.11,84792.8,84792.8,84802.91503996488,47.73928820525056
2025-12-11T15:24:00+05:30,84792.56,84831.06,84791.81,84791.81,84800.13877997365,47.34086968562457
2025-12-11T15:27:00+05:30,84801.4,84829.21,84786.25,84791.9,84798.07908498024,47.38743978003766
2025-12-12T09:15:00+05:30,85091.37,85161.59,85031.71,85141.51,84883.93681373518,89.49417801353849
2025-12-12T09:18:00+05:30,85138.21,85221.12,85125.15,85216.35,84967.04011030139,91.24423766247921
2025-12-12T09:21:00+05:30,85211.53,85220.25,85169.08,85169.08,85017.55008272604,81.26852759952533
2025-12-12T09:24:00+05:30,85168.7,85173.69,85095.71,85124.4,85044.26256204453,72.52475250353032
2025-12-12T09:27:00+05:30,85122.79,85201.18,85122.79,85192.09,85081.2194215334,76.9147927696725
2025-12-12T09:30:00+05:30,85190.68,85282.76,85190.68,85274.99,85129.66206615005,81.20554496965667
2025-12-12T09:33:00+05:30,85275.51,85281.2,85221.37,85224.91,85153.47404961253,71.80006289002927
2025-12-12T09:36:00+05:30,85228.34,85279.37,85227.71,85259.3,85179.9305372094,74.19459517440983
2025-12-12T09:39:00+05:30,85258.09,85267.08,85237.86,85245.87,85196.41540290705,71.43115016665573
2025-12-12T09:42:00+05:30,85252.17,85252.17,85213.09,85229.19,85204.60905218028,67.77347499442449
2025-12-12T09:45:00+05:30,85228.83,85233.53,85200.23,85220.89,85208.67928913521,65.81695577672522
2025-12-12T09:48:00+05:30,85221.54,85225.47,85187,85196.16,85205.5494668514,59.81456675616639
2025-12-12T09:51:00+05:30,85197.07,85205.57,85178.34,85186.59,85200.80960013854,57.44916622985467
2025-12-12T09:54:00+05:30,85188.12,85195.19,85176.64,85194.88,85199.3272001039,59.08438619434051
2025-12-12T09:57:00+05:30,85198.16,85217.6,85152.29,85169.09,85191.76790007792,51.85206413618037
2025-12-12T10:00:00+05:30,85168.67,85177.8,85151.3,85159.65,85183.73842505843,49.27627480876108
2025-12-12T10:03:00+05:30,85158.25,85173.26,85125.06,85129.16,85170.09381879383,41.50673823062686
2025-12-12T10:06:00+05:30,85129.99,85141.72,85073.13,85073.13,85145.85286409537,31.0205666145677
2025-12-12T10:09:00+05:30,85073.42,85090.07,85050.65,85067.84,85126.34964807153,30.18070153418782
2025-12-12T10:12:00+05:30,85067.99,85116.97,85057.49,85116.65,85123.92473605364,45.937159178609186
2025-12-12T10:15:00+05:30,85112.9,85160.96,85108.89,85146.06,85129.45855204023,53.33944738183902
2025-12-12T10:18:00+05:30,85151.14,85177.52,85150.3,85174.02,85140.59891403018,59.491280855943415
2025-12-12T10:21:00+05:30,85173.48,85175.69,85051.27,85051.27,85118.26668552264,35.51118281394105
2025-12-12T10:24:00+05:30,85050.29,85064.82,84973.08,84973.71,85082.12751414199,27.376528524243867
2025-12-12T10:27:00+05:30,84973.62,85011.59,84956.74,85000.06,85061.61063560648,33.42154238957697
2025-12-12T10:30:00+05:30,84999.99,85046.18,84998.4,85044.89,85057.43047670486,42.86176109824476
2025-12-12T10:33:00+05:30,85043.59,85088.85,85032.74,85080.96,85063.31285752865,49.573449421850796
2025-12-12T10:36:00+05:30,85077.8,85077.8,85034.89,85045.28,85058.80464314649,43.65552231219753
2025-12-12T10:39:00+05:30,85045.1,85058.96,85005.71,85007.13,85045.88598235988,37.99719011896009
2025-12-12T10:42:00+05:30,85009.77,85018.52,84999.35,85012.67,85037.5819867699,39.32945073887592
2025-12-12T10:45:00+05:30,85013.13,85049.64,85002.27,85047.47,85040.05399007743,47.583418723787844
2025-12-12T10:48:00+05:30,85048.36,85049.06,84974.98,84981.73,85025.47299255808,36.60728053453776
2025-12-12T10:51:00+05:30,84979.37,85029.01,84979.37,85013.17,85022.39724441856,43.835855655710766
2025-12-12T10:54:00+05:30,85013.26,85044.15,85002.55,85028.08,85023.81793331393,47.16892723850483
2025-12-12T10:57:00+05:30,85028.79,85030.52,84983.47,84990.85,85015.57594998545,40.21628849573578
2025-12-12T11:00:00+05:30,84992.43,85060.54,84986.71,85059.06,85026.44696248908,54.5392309286327
2025-12-12T11:03:00+05:30,85059.82,85089.83,85059.82,85070.47,85037.45272186681,56.569834929198265
2025-12-12T11:06:00+05:30,85070.88,85079.84,85059.05,85076.15,85047.1270414001,57.66799778494747
2025-12-12T11:09:00+05:30,85079.37,85147.06,85075.27,85135.37,85069.18778105007,67.62540855767952
2025-12-12T11:12:00+05:30,85135.4,85138.72,85112.83,85117.31,85081.21833578756,62.40290712083827
2025-12-12T11:15:00+05:30,85116.16,85132.62,85114.66,85115.91,85089.89125184067,61.97008659474617
2025-12-12T11:18:00+05:30,85116.31,85135.83,85110.99,85133.3,85100.74343888051,65.44346101338587
2025-12-12T11:21:00+05:30,85133.49,85194.74,85129.62,85189.44,85122.91757916039,74.28809909411358
2025-12-12T11:24:00+05:30,85190.04,85217.03,85189.69,85204.2,85143.23818437029,76.15973610461188
2025-12-12T11:27:00+05:30,85202.81,85209.24,85176.15,85199.14,85157.21363827772,74.00516698626906
2025-12-12T11:30:00+05:30,85202.88,85210.96,85185.3,85203.55,85168.79772870829,74.73200989977659
2025-12-12T11:33:00+05:30,85204.69,85227.77,85204.28,85224.9,85182.82329653122,78.1782750311508
2025-12-12T11:36:00+05:30,85224.63,85227.6,85205.74,85211.29,85189.93997239841,70.97860665225008
2025-12-12T11:39:00+05:30,85209.31,85214.45,85172.16,85192.56,85190.59497929881,61.83555608207111
2025-12-12T11:42:00+05:30,85192.65,85211.35,85189.76,85209.62,85195.3512344741,66.4306521513511
2025-12-12T11:45:00+05:30,85210.08,85223.05,85191.91,85194.22,85195.06842585557,58.955065702260434
2025-12-12T11:48:00+05:30,85194.02,85200.78,85174.59,85185.63,85192.70881939167,54.93230837806963
2025-12-12T11:51:00+05:30,85187.52,85235.73,85180.52,85235.73,85203.46411454375,69.2222605896463
2025-12-12T11:54:00+05:30,85236.03,85253.86,85232.47,85241.87,85213.06558590781,70.55708371336385
2025-12-12T11:57:00+05:30,85243.92,85250.35,85232.11,85240.43,85219.90668943085,69.72962705255894
2025-12-12T12:00:00+05:30,85239.89,85280.63,85239.89,85262.93,85230.66251707313,75.06111551197543
2025-12-12T12:03:00+05:30,85263.14,85269.32,85223.95,85223.95,85228.98438780484,55.35524631796126
2025-12-12T12:06:00+05:30,85222.36,85222.36,85192.32,85199.11,85221.51579085363,46.3153738847222
2025-12-12T12:09:00+05:30,85199.76,85208.97,85161.48,85167.22,85207.94184314023,37.213113765983685
2025-12-12T12:12:00+05:30,85169.91,85197.96,85164.13,85193.68,85204.37638235517,47.24863395318694
2025-12-12T12:15:00+05:30,85195.06,85218.45,85192.39,85209.95,85205.76978676638,52.67496616789819
2025-12-12T12:18:00+05:30,85207.34,85212.08,85188.52,85208.74,85206.51234007478,52.208991210673815
2025-12-12T12:21:00+05:30,85208.65,85219.68,85198.73,85218.76,85209.57425505608,55.97184975584447
2025-12-12T12:24:00+05:30,85217.53,85248.24,85211.37,85248.24,85219.24069129207,65.33920111230516
2025-12-12T12:27:00+05:30,85248.44,85252.47,85221.33,85235.03,85223.18801846905,58.79917162767598
2025-12-12T12:30:00+05:30,85235.23,85248.58,85222.09,85236.4,85226.49101385179,59.29217324371418
2025-12-12T12:33:00+05:30,85237.1,85271.07,85236.83,85266.95,85236.60576038883,68.95614205155388
2025-12-12T12:36:00+05:30,85266.6,85270.48,85224.46,85227.68,85234.37432029162,50.851871868574904
2025-12-12T12:39:00+05:30,85230.15,85232.72,85211.9,85211.9,85228.75574021871,45.27878607492634
2025-12-12T12:42:00+05:30,85211.87,85235.06,85210.73,85219.31,85226.39430516402,48.37820233912387
2025-12-12T12:45:00+05:30,85214.56,85214.56,85200.3,85206.43,85221.40322887301,43.39397272859204
2025-12-12T12:48:00+05:30,85206.38,85207.94,85187.89,85189.4,85213.40242165476,37.44327705655371
2025-12-12T12:51:00+05:30,85188.67,85204.72,85183.5,85194.27,85208.61931624106,40.1800904318444
2025-12-12T12:54:00+05:30,85193.57,85219.59,85188.14,85211.27,85209.2819871808,49.22647877054889
2025-12-12T12:57:00+05:30,85211.47,85219.33,85204.71,85205.49,85208.33399038561,46.44065573743772
2025-12-12T13:00:00+05:30,85206.11,85231.9,85204.99,85228.3,85213.32549278921,57.511290654067466
2025-12-12T13:03:00+05:30,85231.22,85241.03,85217.93,85224.69,85216.16661959191,55.397058427145005
2025-12-12T13:06:00+05:30,85225.04,85225.44,85169.43,85186.23,85208.68246469393,38.023177274272605
2025-12-12T13:09:00+05:30,85186.08,85209.45,85178.71,85208.89,85208.73434852045,49.01458911335367
2025-12-12T13:12:00+05:30,85208.72,85246.19,85208.72,85240.47,85216.66826139034,60.42587332356999
2025-12-12T13:15:00+05:30,85240.78,85252.73,85238.67,85249.16,85224.79119604276,63.078763525873164
